Record_id,Date,Commodity,Grade,Region,Source_Type,Trader_Name,Deal_Type,Price,PrevDatePrice,RunningAvg,DeviationPct,Flag,Quantity_Tons,Currency,Remarks
REC2943,23-01-2024,PVC,Bottle,North,Manufacturer,Trader_53,Contract,75.44,,116.20,-0.35,ANOMALY,70,INR,Stable market
REC0024,24-01-2024,LDPE,Textile,West,Manufacturer,Trader_29,Contract,110.4,121.94,116.17,-0.05,OK,382,INR,Price correction
REC0389,24-01-2024,LDPE,Injection,Central,Trader,Trader_20,Contract,146.82,88.13,117.48,0.25,ANOMALY,42,INR,Low supply
REC0754,24-01-2024,PP,Injection,South,Distributor,Trader_47,Spot,129,115.36,119.55,0.08,OK,382,INR,Import pressure
REC1119,24-01-2024,PET,Injection,East,Distributor,Trader_64,Contract,159.24,108.31,119.15,0.34,ANOMALY,593,INR,High demand
REC1484,24-01-2024,LDPE,Film,South,Manufacturer,Trader_13,Contract,72.38,133.18,95.56,-0.24,ANOMALY,692,INR,Import pressure
REC1849,24-01-2024,PVC,Bottle,South,Trader,Trader_34,Spot,126.58,131.69,137.03,-0.08,OK,774,INR,High demand
REC2214,24-01-2024,LDPE,Injection,Central,Trader,Trader_6,Contract,94.53,88.13,109.83,-0.14,REVIEW,983,INR,Low supply
REC2579,24-01-2024,LDPE,Textile,Central,Trader,Trader_66,Spot,97.17,,97.17,0.00,OK,486,INR,Stable market
REC2944,24-01-2024,HDPE,Blow Moulding,North,Distributor,Trader_43,Contract,105.34,87.51,116.38,-0.09,OK,596,INR,Low supply
REC0025,25-01-2024,LDPE,Bottle,South,Manufacturer,Trader_45,Spot,134.1,74.53,104.32,0.29,ANOMALY,380,INR,Import pressure
REC0390,25-01-2024,HDPE,Injection,West,Manufacturer,Trader_69,Contract,142.24,152.93,138.46,0.03,OK,367,INR,Stable market
REC0755,25-01-2024,PP,Bottle,East,Manufacturer,Trader_13,Spot,65.74,,65.74,0.00,OK,822,INR,Import pressure
REC1120,25-01-2024,HDPE,Bottle,West,Trader,Trader_25,Spot,82.37,155.87,113.70,-0.28,ANOMALY,535,INR,High demand
REC1485,25-01-2024,LDPE,Textile,South,Distributor,Trader_43,Contract,102.21,109.47,109.93,-0.07,OK,727,INR,Stable market
REC1850,25-01-2024,HDPE,Injection,North,Distributor,Trader_50,Contract,103.38,147.66,106.62,-0.03,OK,421,INR,Low supply
REC2215,25-01-2024,PET,Bottle,Central,Trader,Trader_45,Spot,155.6,92.97,110.81,0.40,ANOMALY,859,INR,Price correction
REC2580,25-01-2024,LDPE,Textile,Central,Manufacturer,Trader_74,Contract,92.88,97.17,95.03,-0.02,OK,796,INR,Stable market
REC2945,25-01-2024,HDPE,Bottle,North,Trader,Trader_38,Spot,66.69,,66.69,0.00,OK,427,INR,High demand
REC0026,26-01-2024,PP,Injection,East,Trader,Trader_51,Spot,100.22,,100.22,0.00,OK,92,INR,Stable market
REC0391,26-01-2024,LDPE,Blow Moulding,Central,Trader,Trader_68,Contract,68.17,103.6,84.84,-0.20,REVIEW,625,INR,Low supply
REC0756,26-01-2024,PP,Injection,West,Manufacturer,Trader_31,Spot,110.15,,110.15,0.00,OK,64,INR,Low supply
REC1121,26-01-2024,HDPE,Blow Moulding,Central,Trader,Trader_66,Contract,109.67,86.7,100.81,0.09,OK,66,INR,Low supply
REC1486,26-01-2024,LDPE,Textile,North,Distributor,Trader_26,Contract,79.63,70.18,74.91,0.06,OK,547,INR,Import pressure
REC1851,26-01-2024,HDPE,Film,West,Manufacturer,Trader_71,Spot,66.54,120.17,95.24,-0.30,ANOMALY,972,INR,High demand
REC2216,26-01-2024,PET,Injection,West,Trader,Trader_64,Spot,139.44,100.69,119.29,0.17,REVIEW,166,INR,Price correction
REC2581,26-01-2024,LDPE,Textile,West,Manufacturer,Trader_37,Contract,85.09,110.4,105.81,-0.20,REVIEW,515,INR,Stable market
REC2946,26-01-2024,HDPE,Injection,South,Manufacturer,Trader_45,Contract,68.19,128.21,118.25,-0.42,ANOMALY,259,INR,High demand
REC0027,27-01-2024,PP,Injection,North,Trader,Trader_12,Spot,82.51,131.89,107.20,-0.23,ANOMALY,929,INR,Import pressure
REC0392,27-01-2024,PET,Bottle,South,Manufacturer,Trader_42,Contract,73.65,117.53,95.59,-0.23,ANOMALY,313,INR,Import pressure
REC0757,27-01-2024,PET,Bottle,South,Distributor,Trader_59,Contract,83.32,117.53,91.50,-0.09,OK,641,INR,Import pressure
REC1122,27-01-2024,LDPE,Blow Moulding,South,Trader,Trader_41,Spot,147.84,77.1,100.14,0.48,ANOMALY,331,INR,Price correction
REC1487,27-01-2024,HDPE,Injection,Central,Manufacturer,Trader_62,Spot,100.8,,100.80,0.00,OK,751,INR,Import pressure
REC1852,27-01-2024,LDPE,Blow Moulding,West,Trader,Trader_68,Contract,121.21,95.98,108.60,0.12,REVIEW,194,INR,Stable market
REC2217,27-01-2024,HDPE,Blow Moulding,North,Manufacturer,Trader_58,Spot,127.69,105.34,119.21,0.07,OK,704,INR,Stable market
REC2582,27-01-2024,PET,Film,South,Trader,Trader_58,Spot,90.25,158.75,124.50,-0.28,ANOMALY,928,INR,Low supply
REC2947,27-01-2024,PVC,Bottle,East,Manufacturer,Trader_39,Spot,110.88,154.03,119.37,-0.07,OK,129,INR,Price correction
REC0028,28-01-2024,HDPE,Textile,North,Distributor,Trader_7,Spot,107.09,121.63,112.91,-0.05,OK,628,INR,Import pressure
REC0393,28-01-2024,PET,Textile,West,Trader,Trader_10,Contract,69.67,141.9,103.06,-0.32,ANOMALY,56,INR,High demand
REC0758,28-01-2024,HDPE,Textile,East,Trader,Trader_51,Contract,124.6,75.82,112.39,0.11,REVIEW,471,INR,Low supply
REC1123,28-01-2024,PET,Film,Central,Trader,Trader_42,Contract,86.38,111.7,110.86,-0.22,ANOMALY,910,INR,High demand
REC1488,28-01-2024,PVC,Injection,North,Manufacturer,Trader_65,Contract,124.68,124.21,124.45,0.00,OK,246,INR,Low supply
REC1853,28-01-2024,LDPE,Injection,North,Trader,Trader_28,Contract,66.2,100.92,83.56,-0.21,ANOMALY,493,INR,Price correction
REC2218,28-01-2024,HDPE,Bottle,West,Trader,Trader_20,Contract,114.18,82.37,113.82,0.00,OK,108,INR,Import pressure
REC2583,28-01-2024,PET,Injection,Central,Trader,Trader_42,Spot,74.01,,74.01,0.00,OK,282,INR,Low supply
REC2948,28-01-2024,LDPE,Film,South,Manufacturer,Trader_39,Spot,93.33,72.38,95.01,-0.02,OK,150,INR,Low supply
REC0029,29-01-2024,PVC,Film,East,Manufacturer,Trader_46,Spot,80.75,,80.75,0.00,OK,115,INR,Import pressure
REC0394,29-01-2024,LDPE,Bottle,North,Manufacturer,Trader_20,Spot,96.8,154.48,126.53,-0.23,ANOMALY,5,INR,Price correction
REC0759,29-01-2024,PET,Textile,North,Distributor,Trader_36,Contract,158.04,141.64,140.25,0.13,REVIEW,632,INR,Price correction
REC1124,29-01-2024,PP,Bottle,North,Manufacturer,Trader_8,Contract,110.3,,110.30,0.00,OK,285,INR,Low supply
REC1489,29-01-2024,PET,Blow Moulding,North,Trader,Trader_77,Spot,116.99,,116.99,0.00,OK,495,INR,Low supply
REC1854,29-01-2024,LDPE,Film,East,Trader,Trader_32,Spot,65.11,106.1,88.91,-0.27,ANOMALY,893,INR,Price correction
REC2219,29-01-2024,PET,Bottle,East,Trader,Trader_35,Contract,80.9,123.35,102.13,-0.21,ANOMALY,657,INR,Low supply
REC2584,29-01-2024,HDPE,Film,South,Trader,Trader_63,Contract,97.95,,97.95,0.00,OK,20,INR,Low supply
REC2949,29-01-2024,PVC,Bottle,South,Manufacturer,Trader_32,Contract,145.29,126.58,139.09,0.04,OK,619,INR,Price correction
REC0030,30-01-2024,PVC,Bottle,West,Manufacturer,Trader_63,Spot,158.29,,158.29,0.00,OK,588,INR,High demand
REC0395,30-01-2024,PET,Blow Moulding,East,Distributor,Trader_26,Contract,113.38,65.54,92.33,0.23,ANOMALY,15,INR,Low supply
REC0760,30-01-2024,HDPE,Bottle,Central,Distributor,Trader_35,Contract,109.12,145.01,127.07,-0.14,REVIEW,395,INR,Low supply
REC1125,30-01-2024,PET,Injection,South,Trader,Trader_42,Spot,77.6,129.05,101.52,-0.24,ANOMALY,944,INR,Low supply
REC1490,30-01-2024,PP,Injection,Central,Trader,Trader_27,Spot,86.96,120,103.48,-0.16,REVIEW,669,INR,Import pressure
REC1855,30-01-2024,LDPE,Textile,East,Distributor,Trader_14,Contract,123.53,155.73,123.02,0.00,OK,319,INR,Low supply
REC2220,30-01-2024,PET,Textile,South,Trader,Trader_59,Spot,157.95,129.95,119.11,0.33,ANOMALY,171,INR,Price correction
REC2585,30-01-2024,PVC,Textile,East,Distributor,Trader_24,Spot,68.47,159.01,107.70,-0.36,ANOMALY,529,INR,High demand
REC2950,30-01-2024,HDPE,Blow Moulding,South,Distributor,Trader_17,Spot,122.2,148.86,135.53,-0.10,OK,389,INR,Price correction
REC0031,31-01-2024,PP,Blow Moulding,Central,Distributor,Trader_58,Spot,74.14,89.71,81.93,-0.10,OK,158,INR,Price correction
REC0396,31-01-2024,PET,Bottle,South,Trader,Trader_13,Contract,115.57,83.32,97.52,0.19,REVIEW,830,INR,Import pressure
REC0761,31-01-2024,PP,Film,South,Distributor,Trader_31,Contract,142.66,141.36,123.78,0.15,REVIEW,940,INR,Stable market
REC1126,31-01-2024,PP,Blow Moulding,East,Trader,Trader_49,Spot,102.53,66.3,82.17,0.25,ANOMALY,766,INR,Stable market
REC1491,31-01-2024,PP,Blow Moulding,East,Trader,Trader_12,Contract,97.66,66.3,86.05,0.13,REVIEW,712,INR,Low supply
REC1856,31-01-2024,PET,Bottle,South,Trader,Trader_73,Contract,82.96,83.32,94.61,-0.12,REVIEW,300,INR,Price correction
REC2221,31-01-2024,PET,Film,North,Trader,Trader_48,Spot,100.63,110.95,109.50,-0.08,OK,304,INR,Price correction
REC2586,31-01-2024,HDPE,Film,East,Trader,Trader_31,Contract,82.71,104.51,93.61,-0.12,REVIEW,360,INR,Low supply
REC2951,31-01-2024,PET,Injection,South,Manufacturer,Trader_53,Spot,108.12,77.6,103.17,0.05,OK,451,INR,Price correction
REC0032,01-02-2024,PVC,Textile,West,Distributor,Trader_2,Contract,120.98,,120.98,0.00,OK,467,INR,High demand
REC0397,01-02-2024,PET,Bottle,South,Distributor,Trader_80,Spot,90.43,82.96,93.91,-0.04,OK,751,INR,Price correction
REC0762,01-02-2024,PP,Injection,West,Trader,Trader_45,Spot,113.24,110.15,111.70,0.01,OK,689,INR,Import pressure
REC1127,01-02-2024,PVC,Bottle,West,Trader,Trader_66,Spot,81.83,158.29,120.06,-0.32,ANOMALY,231,INR,Low supply
REC1492,01-02-2024,HDPE,Bottle,South,Trader,Trader_30,Contract,123.33,73.45,109.83,0.12,REVIEW,502,INR,Price correction
REC1857,01-02-2024,LDPE,Blow Moulding,West,Manufacturer,Trader_67,Spot,83.23,121.21,100.14,-0.17,REVIEW,505,INR,Low supply
REC2222,01-02-2024,HDPE,Injection,East,Manufacturer,Trader_51,Spot,75.16,,75.16,0.00,OK,32,INR,Import pressure
REC2587,01-02-2024,PP,Textile,East,Distributor,Trader_33,Spot,135.94,,135.94,0.00,OK,360,INR,High demand
REC2952,01-02-2024,PP,Blow Moulding,East,Manufacturer,Trader_69,Spot,103.75,97.66,89.59,0.16,REVIEW,391,INR,Price correction
REC0033,02-02-2024,PVC,Blow Moulding,South,Trader,Trader_71,Spot,124.51,88.91,115.39,0.08,OK,573,INR,Stable market
REC0398,02-02-2024,PP,Blow Moulding,South,Manufacturer,Trader_51,Contract,151.6,,151.60,0.00,OK,644,INR,Import pressure
REC0763,02-02-2024,PET,Injection,South,Manufacturer,Trader_29,Spot,112.1,108.12,104.95,0.07,OK,191,INR,Import pressure
REC1128,02-02-2024,PET,Bottle,West,Distributor,Trader_80,Spot,99.54,138.32,118.93,-0.16,REVIEW,643,INR,Import pressure
REC1493,02-02-2024,LDPE,Blow Moulding,East,Trader,Trader_70,Contract,146.78,,146.78,0.00,OK,439,INR,Low supply
REC1858,02-02-2024,PET,Bottle,East,Trader,Trader_45,Spot,127.06,80.9,110.44,0.15,REVIEW,181,INR,High demand
REC2223,02-02-2024,PET,Injection,North,Trader,Trader_37,Spot,111.91,84.5,98.21,0.14,REVIEW,428,INR,Price correction
REC2588,02-02-2024,LDPE,Bottle,Central,Manufacturer,Trader_57,Contract,95.92,,95.92,0.00,OK,834,INR,Price correction
REC2953,02-02-2024,PVC,Film,North,Distributor,Trader_73,Contract,112.24,128.97,101.95,0.10,REVIEW,387,INR,Stable market
REC0034,03-02-2024,LDPE,Textile,Central,Trader,Trader_48,Contract,116.12,92.88,102.06,0.14,REVIEW,773,INR,Import pressure
REC0399,03-02-2024,PVC,Injection,West,Trader,Trader_39,Spot,99.98,105.19,102.59,-0.03,OK,940,INR,Low supply
REC0764,03-02-2024,PET,Textile,West,Trader,Trader_58,Spot,153.39,69.67,113.12,0.36,ANOMALY,502,INR,High demand
REC1129,03-02-2024,PVC,Injection,East,Trader,Trader_62,Spot,100.48,143.98,106.81,-0.06,OK,62,INR,Low supply
REC1494,03-02-2024,HDPE,Injection,West,Distributor,Trader_17,Spot,136.56,142.24,137.99,-0.01,OK,785,INR,Import pressure
REC1859,03-02-2024,PET,Textile,East,Distributor,Trader_64,Spot,70.1,80.87,75.49,-0.07,OK,804,INR,High demand
REC2224,03-02-2024,PET,Textile,Central,Distributor,Trader_34,Contract,148.03,149.42,118.61,0.25,ANOMALY,788,INR,Stable market
REC2589,03-02-2024,LDPE,Injection,East,Distributor,Trader_63,Spot,128.48,,128.48,0.00,OK,943,INR,Price correction
REC2954,03-02-2024,PVC,Blow Moulding,Central,Manufacturer,Trader_51,Spot,68.84,134.24,96.94,-0.29,ANOMALY,281,INR,Price correction
REC0035,04-02-2024,PP,Film,West,Trader,Trader_76,Contract,127.91,105.84,124.13,0.03,OK,160,INR,Low supply
REC0400,04-02-2024,HDPE,Textile,North,Trader,Trader_3,Contract,69.33,107.09,102.02,-0.32,ANOMALY,218,INR,Low supply
REC0765,04-02-2024,HDPE,Bottle,South,Manufacturer,Trader_22,Contract,149.55,123.33,119.76,0.25,ANOMALY,604,INR,High demand
REC1130,04-02-2024,HDPE,Bottle,North,Distributor,Trader_43,Spot,159.35,66.69,113.02,0.41,ANOMALY,925,INR,Import pressure
REC1495,04-02-2024,PVC,Bottle,West,Trader,Trader_79,Spot,117.57,81.83,119.23,-0.01,OK,488,INR,Low supply
REC1860,04-02-2024,LDPE,Film,West,Trader,Trader_54,Contract,94.77,74.52,87.47,0.08,OK,810,INR,Stable market
REC2225,04-02-2024,PVC,Textile,West,Distributor,Trader_53,Spot,149.29,120.98,135.14,0.10,REVIEW,566,INR,Import pressure
REC2590,04-02-2024,LDPE,Bottle,West,Trader,Trader_66,Spot,133.1,76.36,104.73,0.27,ANOMALY,603,INR,Price correction
REC2955,04-02-2024,LDPE,Blow Moulding,North,Trader,Trader_13,Spot,149.82,90.69,120.26,0.25,ANOMALY,386,INR,High demand
REC0036,05-02-2024,PET,Film,East,Distributor,Trader_22,Spot,76.04,105.4,85.40,-0.11,REVIEW,629,INR,Stable market
REC0401,05-02-2024,PP,Blow Moulding,Central,Distributor,Trader_58,Contract,93.52,74.14,85.79,0.09,OK,999,INR,High demand
REC0766,05-02-2024,PVC,Injection,West,Manufacturer,Trader_21,Contract,139.65,99.98,114.94,0.21,ANOMALY,719,INR,Stable market
REC1131,05-02-2024,HDPE,Bottle,East,Distributor,Trader_79,Contract,159.51,77.29,115.85,0.38,ANOMALY,481,INR,Import pressure
REC1496,05-02-2024,PVC,Injection,West,Trader,Trader_44,Spot,99.42,99.98,111.06,-0.10,REVIEW,451,INR,Low supply
REC1861,05-02-2024,PP,Textile,Central,Distributor,Trader_73,Contract,79.2,,79.20,0.00,OK,864,INR,Price correction
REC2226,05-02-2024,LDPE,Film,Central,Distributor,Trader_11,Contract,66.04,,66.04,0.00,OK,887,INR,Stable market
REC2591,05-02-2024,HDPE,Blow Moulding,West,Distributor,Trader_13,Contract,120.21,67.34,93.78,0.28,ANOMALY,82,INR,Price correction
REC2956,05-02-2024,LDPE,Blow Moulding,North,Trader,Trader_32,Contract,159.84,149.82,133.45,0.20,REVIEW,128,INR,Price correction
REC0037,06-02-2024,PP,Film,South,Distributor,Trader_31,Contract,117.73,142.66,122.27,-0.04,OK,322,INR,Price correction
REC0402,06-02-2024,PET,Film,North,Trader,Trader_55,Spot,115.46,100.63,110.99,0.04,OK,960,INR,Stable market
REC0767,06-02-2024,HDPE,Injection,East,Manufacturer,Trader_76,Contract,93.14,75.16,84.15,0.11,REVIEW,365,INR,Import pressure
REC1132,06-02-2024,LDPE,Bottle,North,Distributor,Trader_60,Spot,75.9,96.8,113.88,-0.33,ANOMALY,380,INR,Stable market
REC1497,06-02-2024,PET,Blow Moulding,Central,Manufacturer,Trader_23,Contract,99.68,104.04,101.86,-0.02,OK,388,INR,High demand
REC1862,06-02-2024,PVC,Textile,East,Distributor,Trader_15,Contract,120.12,68.47,110.18,0.09,OK,723,INR,Stable market
REC2227,06-02-2024,PP,Film,South,Distributor,Trader_3,Spot,149.2,142.66,127.65,0.17,REVIEW,160,INR,High demand
REC2592,06-02-2024,HDPE,Film,Central,Trader,Trader_70,Contract,156.08,136.72,126.97,0.23,ANOMALY,932,INR,Price correction
REC2957,06-02-2024,PVC,Textile,Central,Manufacturer,Trader_25,Spot,82.24,67.19,103.59,-0.21,ANOMALY,930,INR,Stable market
REC0038,07-02-2024,PET,Film,South,Trader,Trader_31,Contract,92.29,90.25,113.76,-0.19,REVIEW,563,INR,Stable market
REC0403,07-02-2024,LDPE,Injection,West,Trader,Trader_66,Contract,103.78,,103.78,0.00,OK,759,INR,Import pressure
REC0768,07-02-2024,PET,Film,North,Trader,Trader_29,Contract,116.78,115.46,112.15,0.04,OK,827,INR,Import pressure
REC1133,07-02-2024,PET,Blow Moulding,South,Distributor,Trader_25,Contract,133.97,111.48,99.71,0.34,ANOMALY,720,INR,Stable market
REC1498,07-02-2024,PET,Film,North,Distributor,Trader_68,Spot,148.54,115.46,118.21,0.26,ANOMALY,514,INR,High demand
REC1863,07-02-2024,HDPE,Bottle,North,Manufacturer,Trader_1,Contract,127.87,159.35,117.97,0.08,OK,219,INR,Import pressure
REC2228,07-02-2024,LDPE,Bottle,Central,Distributor,Trader_78,Contract,90.79,95.92,93.36,-0.03,OK,328,INR,Low supply
REC2593,07-02-2024,LDPE,Blow Moulding,South,Distributor,Trader_19,Contract,67.04,147.84,91.87,-0.27,ANOMALY,71,INR,Low supply
REC2958,07-02-2024,HDPE,Film,South,Distributor,Trader_6,Spot,76.44,97.95,87.20,-0.12,REVIEW,271,INR,Import pressure
REC0039,08-02-2024,LDPE,Injection,South,Trader,Trader_3,Contract,154.32,135.94,125.31,0.23,ANOMALY,242,INR,High demand
REC0404,08-02-2024,PET,Film,South,Distributor,Trader_64,Contract,91.02,92.29,108.08,-0.16,REVIEW,560,INR,Stable market
REC0769,08-02-2024,PET,Blow Moulding,East,Distributor,Trader_43,Spot,86.27,113.38,91.12,-0.05,OK,836,INR,High demand
REC1134,08-02-2024,PVC,Injection,East,Manufacturer,Trader_34,Contract,69.92,100.48,100.66,-0.31,ANOMALY,247,INR,Low supply
REC1499,08-02-2024,PVC,Textile,East,Trader,Trader_78,Spot,68.73,120.12,103.27,-0.33,ANOMALY,174,INR,Import pressure
REC1864,08-02-2024,PET,Blow Moulding,South,Manufacturer,Trader_56,Spot,133.51,133.97,104.54,0.28,ANOMALY,860,INR,Stable market
REC2229,08-02-2024,PVC,Blow Moulding,North,Distributor,Trader_14,Contract,68.7,142.73,105.72,-0.35,ANOMALY,352,INR,Price correction
REC2594,08-02-2024,HDPE,Film,North,Manufacturer,Trader_14,Contract,135.17,72.98,93.30,0.45,ANOMALY,863,INR,Import pressure
REC2959,08-02-2024,PP,Blow Moulding,East,Distributor,Trader_14,Spot,78.64,103.75,87.76,-0.10,REVIEW,794,INR,Import pressure
REC0040,09-02-2024,HDPE,Injection,Central,Manufacturer,Trader_59,Spot,137.4,100.8,119.10,0.15,REVIEW,338,INR,Low supply
REC0405,09-02-2024,PVC,Injection,East,Trader,Trader_9,Spot,77.48,69.92,97.35,-0.20,ANOMALY,522,INR,Stable market
REC0770,09-02-2024,LDPE,Textile,North,Distributor,Trader_73,Contract,107.17,79.63,85.66,0.25,ANOMALY,453,INR,High demand
REC1135,09-02-2024,PP,Bottle,North,Trader,Trader_11,Contract,67.87,110.3,89.09,-0.24,ANOMALY,371,INR,Stable market
REC1500,09-02-2024,PVC,Injection,South,Trader,Trader_61,Spot,158.86,81.98,120.14,0.32,ANOMALY,954,INR,Price correction
REC1865,09-02-2024,PVC,Textile,East,Trader,Trader_32,Contract,89.25,68.73,101.27,-0.12,REVIEW,657,INR,Low supply
REC2230,09-02-2024,PP,Film,Central,Manufacturer,Trader_23,Contract,145.54,115.37,117.09,0.24,ANOMALY,125,INR,Import pressure
REC2595,09-02-2024,PET,Bottle,South,Distributor,Trader_3,Spot,156.08,90.43,102.79,0.52,ANOMALY,727,INR,Low supply
REC2960,09-02-2024,LDPE,Blow Moulding,East,Distributor,Trader_41,Contract,127.8,146.78,137.29,-0.07,OK,115,INR,Import pressure
REC0041,10-02-2024,PVC,Bottle,North,Manufacturer,Trader_52,Contract,157.39,75.44,129.93,0.21,ANOMALY,110,INR,High demand
REC0406,10-02-2024,PET,Textile,South,Distributor,Trader_53,Spot,142.82,157.95,123.85,0.15,REVIEW,672,INR,Price correction
REC0771,10-02-2024,PET,Textile,East,Distributor,Trader_56,Spot,111,70.1,87.32,0.27,ANOMALY,698,INR,Low supply
REC1136,10-02-2024,HDPE,Bottle,South,Distributor,Trader_29,Contract,75.01,149.55,110.81,-0.32,ANOMALY,940,INR,Stable market
REC1501,10-02-2024,PVC,Blow Moulding,West,Trader,Trader_56,Contract,128.12,128.19,128.16,0.00,OK,873,INR,Stable market
REC1866,10-02-2024,PP,Bottle,East,Distributor,Trader_77,Spot,73.48,65.74,69.61,0.06,OK,601,INR,Low supply
REC2231,10-02-2024,PET,Textile,North,Distributor,Trader_25,Contract,147.07,158.04,141.96,0.04,OK,960,INR,Stable market
REC2596,10-02-2024,PET,Textile,South,Manufacturer,Trader_33,Contract,146.92,157.95,127.70,0.15,REVIEW,218,INR,Import pressure
REC2961,10-02-2024,HDPE,Blow Moulding,North,Manufacturer,Trader_6,Spot,127.84,127.69,120.93,0.06,OK,385,INR,Low supply
REC0042,11-02-2024,LDPE,Blow Moulding,Central,Trader,Trader_41,Contract,68.57,68.17,80.77,-0.15,REVIEW,486,INR,Import pressure
REC0407,11-02-2024,LDPE,Textile,Central,Distributor,Trader_42,Contract,159.63,116.12,116.45,0.37,ANOMALY,419,INR,Price correction
REC0772,11-02-2024,LDPE,Blow Moulding,East,Distributor,Trader_11,Contract,144.01,127.8,139.53,0.03,OK,868,INR,Import pressure
REC1137,11-02-2024,HDPE,Blow Moulding,East,Trader,Trader_66,Contract,156.72,127.22,117.02,0.34,ANOMALY,848,INR,High demand
REC1502,11-02-2024,HDPE,Bottle,East,Manufacturer,Trader_51,Spot,129.71,159.51,118.62,0.09,OK,327,INR,Stable market
REC1867,11-02-2024,HDPE,Blow Moulding,Central,Distributor,Trader_45,Spot,72.47,109.67,93.73,-0.23,ANOMALY,698,INR,Stable market
REC2232,11-02-2024,PVC,Film,South,Trader,Trader_35,Spot,121.64,140.32,130.98,-0.07,OK,656,INR,Low supply
REC2597,11-02-2024,HDPE,Textile,South,Trader,Trader_56,Contract,80.95,106.93,95.75,-0.15,REVIEW,701,INR,Low supply
REC2962,11-02-2024,PET,Injection,Central,Manufacturer,Trader_52,Spot,145.55,74.01,109.78,0.33,ANOMALY,829,INR,High demand
REC0043,12-02-2024,PVC,Textile,West,Trader,Trader_25,Spot,92.09,149.29,120.79,-0.24,ANOMALY,703,INR,Import pressure
REC0408,12-02-2024,PVC,Bottle,East,Distributor,Trader_76,Spot,96.31,110.88,114.76,-0.16,REVIEW,12,INR,Import pressure
REC0773,12-02-2024,PVC,Injection,South,Distributor,Trader_62,Spot,150.12,158.86,127.63,0.18,REVIEW,684,INR,Import pressure
REC1138,12-02-2024,PP,Injection,West,Distributor,Trader_21,Spot,154.38,113.24,125.92,0.23,ANOMALY,504,INR,Low supply
REC1503,12-02-2024,PVC,Injection,West,Manufacturer,Trader_72,Spot,68.61,99.42,102.57,-0.33,ANOMALY,852,INR,Import pressure
REC1868,12-02-2024,HDPE,Film,North,Manufacturer,Trader_63,Spot,105.48,135.17,96.35,0.09,OK,336,INR,High demand
REC2233,12-02-2024,PET,Injection,Central,Distributor,Trader_32,Spot,119.57,145.55,113.04,0.06,OK,532,INR,Low supply
